"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @sg4rr_: Anonymous oznajmiło, że ważne instytucje w Białorusi są chronione takimi haslami jak ""password"", ""1234"" lub ""abc123"".
#Anonymou…",FALSE,0,NA,2022-03-02 09:30:21,FALSE,NA,"1498953849004036096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","B3dTeam",209,TRUE,FALSE,NA,NA
"RT @ibimspl: ⚠️KOMUNIKAT⚠️
W ost 24h odnotowano ponad 120.000 prób dezinformacji w przestrzeni polskich socialmedia w temacie #Ukraina #woj…",FALSE,0,NA,2022-03-02 09:30:20,FALSE,NA,"1498953843341725701",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","barnaba_14",921,TRUE,FALSE,NA,NA
"RT @jedrekjanek: Odessa jeden z najlepszych wypadów na mecz i melanż, na jakim byłem...a w kilku miejscach byłem. Jeśli to dalej będzie Ukr…",FALSE,0,NA,2022-03-02 09:30:18,FALSE,NA,"1498953836265971715",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","robertol04",2,TRUE,FALSE,NA,NA
"RT @PoPrawnik2: 12. listopada 2021 roku Trzeci Komitet Zgromadzenia Ogólnego ONZ przyjął rezolucję o zwalczaniu gloryfikacji nazizmu i neon…",FALSE,0,NA,2022-03-02 09:30:18,FALSE,NA,"1498953835007594499",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zelsta5312",42,TRUE,FALSE,NA,NA
"@krzysztofbosak Faktem jest, że mieliście kapitalną tarczę do walenia w PiS w postaci gniota, jakim jest Polski Nie… https://t.co/JsGwbYliQ7",FALSE,0,"krzysztofbosak",2022-03-02 09:30:18,TRUE,"1498679352157949955","1498953834663710724","80676829","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PiotrJungiewicz",0,FALSE,FALSE,NA,NA
"RT @ibimspl: ⚠️KOMUNIKAT⚠️
W ost 24h odnotowano ponad 120.000 prób dezinformacji w przestrzeni polskich socialmedia w temacie #Ukraina #woj…",FALSE,0,NA,2022-03-02 09:30:14,FALSE,NA,"1498953818603765763",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GNajnigier",921,TRUE,FALSE,NA,NA
"RT @terytorialsi: Żołnierze Wojsk Obrony Terytorialnej kolejny dzień zapewniają ewakuację zambijskich studentów z ogarniętej wojną Ukrainy.…",FALSE,0,NA,2022-03-02 09:30:14,FALSE,NA,"1498953818507202562",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pancerek",466,TRUE,FALSE,NA,NA
"@KaziSmolinski Gaz sprowadzają prywatne firmy. Co im zaproponujecie? Żeby zwolnili ludzi? Czy Ukraina zrobiła by to… https://t.co/SwKzJgyNbb",FALSE,0,"KaziSmolinski",2022-03-02 09:30:12,TRUE,"1498908490135478276","1498953813369229320","819102072993939456","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Piotr69378071",0,FALSE,FALSE,NA,NA
"RT @MiroslawSuchon: Wraz z grupą posłów dostarczyliśmy na #Ukraina https://t.co/4Pjj46jesY żywność, środki higieniczne, mat. opatrunkowe, l…",FALSE,0,NA,2022-03-02 09:30:11,FALSE,NA,"1498953806960336898",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Grzegor20336901",16,TRUE,FALSE,NA,NA
"RT @Karol09996661: Dzisiaj się dowiedziałem, że duża część społeczeństwa nie wie, iż na #Ukraina studiuje ponad 20 tysięcy Afrykańczyków. G…",FALSE,0,NA,2022-03-02 09:30:08,FALSE,NA,"1498953794918432773",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","czegie1",153,TRUE,FALSE,NA,NA
"👉Rosyjski samolot przyleciał na Słowację pomimo zakazu. Leciał też przez Polskę
👉Szwecja chce unijnych sankcji wobe… https://t.co/jBgdVQiwZW",FALSE,0,NA,2022-03-02 09:30:08,TRUE,NA,"1498953792884252674",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EurActivPoland",0,FALSE,FALSE,NA,NA
"RT @ibimspl: ⚠️KOMUNIKAT⚠️
W ost 24h odnotowano ponad 120.000 prób dezinformacji w przestrzeni polskich socialmedia w temacie #Ukraina #woj…",FALSE,0,NA,2022-03-02 09:30:06,FALSE,NA,"1498953787200974848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DorotaSiarkiew2",921,TRUE,FALSE,NA,NA
"RT @OnetWiadomosci: Stany Zjednoczone nakładają nowe sankcje na Rosję https://t.co/axIMX6i7di https://t.co/ZUVeZUlLQT",FALSE,0,NA,2022-03-02 09:30:02,FALSE,NA,"1498953768616046595",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wojtek_m1991",6,TRUE,FALSE,NA,NA
"Żołnierze Putina mogą uzyskać dostęp do informacji na telefonach Ukraińców! Wojska rosyjskie rozmieszczają specjaln… https://t.co/x006WjIL5j",FALSE,4,NA,2022-03-02 09:30:00,TRUE,NA,"1498953762383319040",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tygodnik_Sieci",2,FALSE,FALSE,NA,NA
"#Kazachstan informuje, że nie stoi po żadnej stronie w konflikcie Rosji i Ukrainy. Liczy na uregulowanie tej kwesti… https://t.co/wnbQHu55Y1",FALSE,4,NA,2022-03-02 09:30:00,TRUE,NA,"1498953761137606658",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Defence24pl",1,FALSE,FALSE,NA,NA
"RT @ibimspl: ⚠️KOMUNIKAT⚠️
Procentowy podział zaangażowania dyskusji użytkowników poszczególnych państwach w kontekście rozmów w  dot #rasi…",FALSE,0,NA,2022-03-02 09:29:57,FALSE,NA,"1498953749901070337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GNajnigier",16,TRUE,FALSE,NA,NA
"RT @terytorialsi: Już dobrze, wszystko będzie dobrze, jesteście bezpieczni!

#Terytorialsi
#ukraina #wojna #Russia #uchodźcy #Refugees #Pol…",FALSE,0,NA,2022-03-02 09:29:53,FALSE,NA,"1498953730489737216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","s_norkmaiden",94,TRUE,FALSE,NA,NA
"RT @MirekRozanski: „Ukraina potrzebuje dzisiaj pilnie systemów bezzałogowych uderzeniowych, które będą mogły operować nad wojskami rosyjski…",FALSE,0,NA,2022-03-02 09:29:50,FALSE,NA,"1498953719668482050",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PL_2050",27,TRUE,FALSE,NA,NA
"RT @sg4rr_: Anonymous oznajmiło, że ważne instytucje w Białorusi są chronione takimi haslami jak ""password"", ""1234"" lub ""abc123"".
#Anonymou…",FALSE,0,NA,2022-03-02 09:29:50,FALSE,NA,"1498953717588103174",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","p2002sz",209,TRUE,FALSE,NA,NA
"RT @AdriannaHalman: Mapa gabinetów stomatologicznych, w których osoby z #Ukraina otrzymają bezpłatną pomoc:
https://t.co/O3cLJU3vfz",FALSE,0,NA,2022-03-02 09:29:49,FALSE,NA,"1498953715805470720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lillafarfalla",129,TRUE,FALSE,NA,NA
"RT @wPolityce_pl: .@BeataSzydlo: Ukraina broni wolności całej Europy. Mamy obowiązek stawania ramię w ramię z naszymi braćmi Ukraińcami htt…",FALSE,0,NA,2022-03-02 09:29:48,FALSE,NA,"1498953712441692161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kaczorek100",10,TRUE,FALSE,NA,NA
"@FotoPyK @Radzyn1985 @mogiel90 @Buckarobanza 2 dni temu był atak artylerią, dronem, helikopterem szturmowym i dwoma… https://t.co/Xs83DAaVWx",FALSE,1,"FotoPyK",2022-03-02 09:29:48,TRUE,"1498946780477677568","1498953711695106051","2271714507","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TomekChlopek",0,FALSE,FALSE,NA,NA
"RT @ibimspl: ⚠️KOMUNIKAT⚠️
W ost 24h odnotowano ponad 120.000 prób dezinformacji w przestrzeni polskich socialmedia w temacie #Ukraina #woj…",FALSE,0,NA,2022-03-02 09:29:48,FALSE,NA,"1498953711221153797",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Szymek_jak_inni",921,TRUE,FALSE,NA,NA
"RT @sg4rr_: Anonymous oznajmiło, że ważne instytucje w Białorusi są chronione takimi haslami jak ""password"", ""1234"" lub ""abc123"".
#Anonymou…",FALSE,0,NA,2022-03-02 09:29:46,FALSE,NA,"1498953700496363521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hazzoria",209,TRUE,FALSE,NA,NA
"RT @michalkobosko: Dwa najważniejsze parlamenty wolnego świata, amerykański Kongres i Parlament Europejski, wyraziły wczoraj swoje jasne i…",FALSE,0,NA,2022-03-02 09:29:44,FALSE,NA,"1498953694741729281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adamussimus",7,TRUE,FALSE,NA,NA
"@PanWaldemar @AlicjaDef W wojnie Rosja-Ukraina stawia na Węgry.
W zasadzie od początku stawiał na Orbana w każdej sprawie.",FALSE,0,"PanWaldemar",2022-03-02 09:29:44,FALSE,"1498938893978198020","1498953692694958081","196205299","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fojtek1",0,FALSE,FALSE,NA,NA
"RT @PAPinformacje: Media: grupa hakerów związana z Anonymous zaatakowała Roskosmos. Rosja straciła kontrolę nad własnymi satelitami szpiego…",FALSE,0,NA,2022-03-02 09:29:41,FALSE,NA,"1498953681861058560",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pablos_83",34,TRUE,FALSE,NA,NA
"RT @Polishsoldier3: Mam wielką prośbę. Nie publikujcie zdjęć tego co ląduje i stratuje z baz oraz lotnisk w płd-wsch Polsce. Tego co jeździ…",FALSE,0,NA,2022-03-02 09:29:40,FALSE,NA,"1498953678547476483",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lillafarfalla",1028,TRUE,FALSE,NA,NA
"RT @MikolajZacny: Dzień 6 Ukraina nadal dzielnie stawia opór Rosyjskiemu agresorowi #Ukraine  #wojna #RussiaUkraine https://t.co/dARNDG9qVf",FALSE,0,NA,2022-03-02 09:29:39,FALSE,NA,"1498953671194853376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NaZawszeBTS",1,TRUE,FALSE,NA,NA
"RT @Polishsoldier3: Mam wielką prośbę. Nie publikujcie zdjęć tego co ląduje i stratuje z baz oraz lotnisk w płd-wsch Polsce. Tego co jeździ…",FALSE,0,NA,2022-03-02 09:29:37,FALSE,NA,"1498953665431883776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Inigo14",1028,TRUE,FALSE,NA,NA
"RT @sg4rr_: Anonymous oznajmiło, że ważne instytucje w Białorusi są chronione takimi haslami jak ""password"", ""1234"" lub ""abc123"".
#Anonymou…",FALSE,0,NA,2022-03-02 09:29:34,FALSE,NA,"1498953652119252996",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NOCHUcomeTrUeeE",209,TRUE,FALSE,NA,NA
"RT @volnoscioviec: DOBRE WIEŚCI!

Spółka Nord Stream 2 należąca do Gazpromu ogłasza upadłość.

#wojna #WojnaWUkrainie #wojnanaukrainie #Ukr…",FALSE,0,NA,2022-03-02 09:29:30,FALSE,NA,"1498953636919099396",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_eonomine_",11,TRUE,FALSE,NA,NA
"@paw_mak @pawelkowalpl @OnetWiadomosci Skąd taki wniosek że nikt nie dopuści? Putina można zatrzymać zbrojnie, sama… https://t.co/jmg9LdOuw2",FALSE,0,"paw_mak",2022-03-02 09:29:30,TRUE,"1498951623766208514","1498953636000456708","3244925355","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MaxymilianLv",0,FALSE,FALSE,NA,NA
"RT @musicnewsfactpl: ""To jest bardzo ważne, żeby mieć świadomość, że jeśli Ukraina upadnie, to wojska rosyjskie znajdą się przy granicach p…",FALSE,0,NA,2022-03-02 09:29:28,FALSE,NA,"1498953625317646338",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Myl126",218,TRUE,FALSE,NA,NA
"RT @sondypolityczne: #SONDA | czy polskie państwo zdaje egzamin w obliczu zbrojnej agresji Rosji na Ukrainę? #Ukraina #Rosja #Polska #wojna…",FALSE,0,NA,2022-03-02 09:29:24,FALSE,NA,"1498953611136712707",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Halusia10",54,TRUE,FALSE,NA,NA
"RT @PAPinformacje: Media: grupa hakerów związana z Anonymous zaatakowała Roskosmos. Rosja straciła kontrolę nad własnymi satelitami szpiego…",FALSE,0,NA,2022-03-02 09:29:24,FALSE,NA,"1498953609370865667",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JakubZielant",34,TRUE,FALSE,NA,NA
"RT @terytorialsi: Jednym z elementów umacniania morale i motywacji do walki ukraińskich żołnierzy jest zapewnienie bezpieczeństwa ich rodzi…",FALSE,0,NA,2022-03-02 09:29:22,FALSE,NA,"1498953602571849731",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","s_norkmaiden",47,TRUE,FALSE,NA,NA
"1 marca z kolei wyszły słowa, że Putin nie miał wyjścia z powodu złamania obietnicy przez zachód, że Ukraina pozost… https://t.co/bzrV1FUvyZ",FALSE,0,"mistiyeo",2022-03-02 09:29:22,TRUE,"1498953589083017220","1498953599921049601","1369583451846885379","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mistiyeo",0,FALSE,FALSE,NA,NA
"RT @PiotrWitczak_: Wcześniej niezaszczepionych lub bez masek nazywano mordercami albo porównywano do kierowców pod wpływem alkoholu

Teraz…",FALSE,0,NA,2022-03-02 09:29:21,FALSE,NA,"1498953598113361922",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Agata13820386",575,TRUE,FALSE,NA,NA
"@WojciechKucha10 Czy (elitarny) oddział z kurwa doświadczeniem został zlikwidowany w autokarze? Bez jaj, ktoś coś t… https://t.co/eqxstmxysP",FALSE,0,"WojciechKucha10",2022-03-02 09:29:20,TRUE,"1498812638343671813","1498953594493714434","1021331693771403264","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WojciechKaszuba",0,FALSE,FALSE,NA,NA
"RT @ibimspl: ⚠️KOMUNIKAT⚠️
W ost 24h odnotowano ponad 120.000 prób dezinformacji w przestrzeni polskich socialmedia w temacie #Ukraina #woj…",FALSE,0,NA,2022-03-02 09:29:20,FALSE,NA,"1498953592128086022",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AwKokos",921,TRUE,FALSE,NA,NA
"RT @ZdrowymO: Już 37 krajów zamknęło niebo przed Rosją.
#wojna #Ukraina #Rosja https://t.co/y8sqZgL9F2",FALSE,0,NA,2022-03-02 09:29:19,FALSE,NA,"1498953589376618496",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PaweGrzegorczy1",10,TRUE,FALSE,NA,NA
"RT @sg4rr_: Anonymous oznajmiło, że ważne instytucje w Białorusi są chronione takimi haslami jak ""password"", ""1234"" lub ""abc123"".
#Anonymou…",FALSE,0,NA,2022-03-02 09:29:18,FALSE,NA,"1498953586608586755",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bizzlesmads",209,TRUE,FALSE,NA,NA
"RT @PrawaStronaa: Ukraina ma 10 Milionów studentów z Afryki, jak tego nie rozumiesz to jesteś ruską onucą https://t.co/PjpMOjo9EC",FALSE,0,NA,2022-03-02 09:29:18,FALSE,NA,"1498953583588519941",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","53_51_4C",88,TRUE,FALSE,NA,NA
"""Na tej wojnie i na podjudzaniu do wojny zależy bardziej Bidenowi niż Putinowi. Celem Putina jest Ukraina, a nie wo… https://t.co/hdgut4zmvZ",FALSE,0,"mistiyeo",2022-03-02 09:29:18,TRUE,"1498953581080293377","1498953583018053633","1369583451846885379","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mistiyeo",0,FALSE,FALSE,NA,NA
"RT @MateuszGruzla: ❗️Proszę o silne RT. Kochani w tych ciężkich chwilach #wojna na #Ukraina pamiętajmy o tym, że w Polsce dzieci również po…",FALSE,0,NA,2022-03-02 09:29:16,FALSE,NA,"1498953574616907778",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RyszardKosmala",415,TRUE,FALSE,NA,NA
"RT @NaszeBlogiPL: Opór Ukrainy przerasta rosyjskich bandytów. Ukraina walczy https://t.co/Qud0NgNmlG",FALSE,0,NA,2022-03-02 09:29:13,FALSE,NA,"1498953565754253312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DaraShi19518151",2,TRUE,FALSE,NA,NA
"RT @ibimspl: ⚠️KOMUNIKAT⚠️
W ost 24h odnotowano ponad 120.000 prób dezinformacji w przestrzeni polskich socialmedia w temacie #Ukraina #woj…",FALSE,0,NA,2022-03-02 09:29:12,FALSE,NA,"1498953559458652162",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hrysku",921,TRUE,FALSE,NA,NA
"RT @Defence24pl: Wojska rosyjskie ostrzelały szpital położniczy w Mariupolu – poinformowała rada miejska w Telegramie.
#Wojna #wojnaukraina…",FALSE,0,NA,2022-03-02 09:29:09,FALSE,NA,"1498953547060334593",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Adam44164021",3,TRUE,FALSE,NA,NA
"RT @ibimspl: ⚠️KOMUNIKAT⚠️
W ost 24h odnotowano ponad 120.000 prób dezinformacji w przestrzeni polskich socialmedia w temacie #Ukraina #woj…",FALSE,0,NA,2022-03-02 09:29:08,FALSE,NA,"1498953544216498176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Maciejoza",921,TRUE,FALSE,NA,NA
"RT @bukowskikrzys: Na TT od kilku dni widać wysyp nowych kont wg schematu: „Cześć. Jestem X z 🇺🇦 od Y mieszkam w 🇵🇱 i będę podawać sprawdzo…",FALSE,0,NA,2022-03-02 09:29:08,FALSE,NA,"1498953543801319427",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BZylinska",931,TRUE,FALSE,NA,NA
"RT @MirekRozanski: „Ukraina potrzebuje dzisiaj pilnie systemów bezzałogowych uderzeniowych, które będą mogły operować nad wojskami rosyjski…",FALSE,0,NA,2022-03-02 09:29:07,FALSE,NA,"1498953540424847362",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Edytazemla",27,TRUE,FALSE,NA,NA
"RT @PogorzelskiP: Nic się nie zmieniło od II wojny światowej. Rosyjscy wojskowi po zajęciu Trościańca wzięli się za grabieże, oprócz sklepu…",FALSE,0,NA,2022-03-02 09:29:07,FALSE,NA,"1498953539623833606",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TurkawkaPL",12,TRUE,FALSE,NA,NA
"RT @ibimspl: ⚠️KOMUNIKAT⚠️
W ost 24h odnotowano ponad 120.000 prób dezinformacji w przestrzeni polskich socialmedia w temacie #Ukraina #woj…",FALSE,0,NA,2022-03-02 09:28:58,FALSE,NA,"1498953502286098432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GP06631915",921,TRUE,FALSE,NA,NA
"RT @ibimspl: ⚠️KOMUNIKAT⚠️
W ost 24h odnotowano ponad 120.000 prób dezinformacji w przestrzeni polskich socialmedia w temacie #Ukraina #woj…",FALSE,0,NA,2022-03-02 09:28:53,FALSE,NA,"1498953480106561538",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lsnienie",921,TRUE,FALSE,NA,NA
"RT @Polishsoldier3: Mam wielką prośbę. Nie publikujcie zdjęć tego co ląduje i stratuje z baz oraz lotnisk w płd-wsch Polsce. Tego co jeździ…",FALSE,0,NA,2022-03-02 09:28:51,FALSE,NA,"1498953470950494209",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FilipekZbigniew",1028,TRUE,FALSE,NA,NA
"RT @musicnewsfactpl: ""To jest bardzo ważne, żeby mieć świadomość, że jeśli Ukraina upadnie, to wojska rosyjskie znajdą się przy granicach p…",FALSE,0,NA,2022-03-02 09:28:50,FALSE,NA,"1498953465778905088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uglylovable",218,TRUE,FALSE,NA,NA
"RT @ibimspl: ⚠️KOMUNIKAT⚠️
Procentowy podział zaangażowania dyskusji użytkowników poszczególnych państwach w kontekście rozmów w  dot #rasi…",FALSE,0,NA,2022-03-02 09:28:48,FALSE,NA,"1498953457679671298",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angelikaSz95",16,TRUE,FALSE,NA,NA
"RT @Polishsoldier3: Mam wielką prośbę. Nie publikujcie zdjęć tego co ląduje i stratuje z baz oraz lotnisk w płd-wsch Polsce. Tego co jeździ…",FALSE,0,NA,2022-03-02 09:28:44,FALSE,NA,"1498953443419082753",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BZylinska",1028,TRUE,FALSE,NA,NA
"RT @ibimspl: ⚠️KOMUNIKAT⚠️
W ost 24h odnotowano ponad 120.000 prób dezinformacji w przestrzeni polskich socialmedia w temacie #Ukraina #woj…",FALSE,0,NA,2022-03-02 09:28:43,FALSE,NA,"1498953437106614278",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","plumibumii",921,TRUE,FALSE,NA,NA
"RT @GryMistrz: Budynki mieszkalne w mieście Irpin, na przedmieściach Kijowa
#Kyiv #kijow #Ukraine #Ukraina https://t.co/vrdObq3CjI",FALSE,0,NA,2022-03-02 09:28:41,FALSE,NA,"1498953429556813824",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ecology_now",4,TRUE,FALSE,NA,NA
"RT @RepublikaTV: .@RauZbigniew: Nie możemy być obojętni na krzywdę i cierpienie ludzi. Polska stoi ramię w ramię z Ukrainą i wzywa do pokoj…",FALSE,0,NA,2022-03-02 09:28:40,FALSE,NA,"1498953425027047426",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lucyna_o",7,TRUE,FALSE,NA,NA
"RT @ZdrowymO: Już 37 krajów zamknęło niebo przed Rosją.
#wojna #Ukraina #Rosja https://t.co/y8sqZgL9F2",FALSE,0,NA,2022-03-02 09:28:39,FALSE,NA,"1498953421189230597",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Katarzynauk3",10,TRUE,FALSE,NA,NA
"RT @AkcjaDemokracja: Pokażmy, że cała PL🇵🇱 popiera członkostwo Ukrainy 🇺🇦 w Unii Europejskiej 🇪🇺: https://t.co/yQLCifOQl3
Wzywamy do rozpoc…",FALSE,0,NA,2022-03-02 09:28:37,FALSE,NA,"1498953411852648448",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JerzyUkleja",20,TRUE,FALSE,NA,NA
"RT @MikolikAnna: Ukraina trwa! 
Każdego dnia dla mnie jest to najlepsza wiadomość. 

Spokojnej środy 🤗 https://t.co/T9adM4eiaC",FALSE,0,NA,2022-03-02 09:28:36,FALSE,NA,"1498953409852018689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Martik___",6,TRUE,FALSE,NA,NA
"RT @MirekRozanski: „Ukraina potrzebuje dzisiaj pilnie systemów bezzałogowych uderzeniowych, które będą mogły operować nad wojskami rosyjski…",FALSE,0,NA,2022-03-02 09:28:36,FALSE,NA,"1498953407826173952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LeszczynskaBaja",27,TRUE,FALSE,NA,NA
"RT @wPolityce_pl: .@BeataSzydlo: Ukraina broni wolności całej Europy. Mamy obowiązek stawania ramię w ramię z naszymi braćmi Ukraińcami htt…",FALSE,0,NA,2022-03-02 09:28:34,FALSE,NA,"1498953400284758023",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","maria98552180",10,TRUE,FALSE,NA,NA
"RT @ibimspl: ⚠️KOMUNIKAT⚠️
W ost 24h odnotowano ponad 120.000 prób dezinformacji w przestrzeni polskich socialmedia w temacie #Ukraina #woj…",FALSE,0,NA,2022-03-02 09:28:34,FALSE,NA,"1498953400029003778",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FRussiaFputin",921,TRUE,FALSE,NA,NA
"@Robert31627516 @Elka68354587 @OrbanPl Dlatego niektórzy powinni zabierać głos jak gotować pomidorową. To jest wojn… https://t.co/COmeMDSDuo",FALSE,0,"Robert31627516",2022-03-02 09:28:33,TRUE,"1498949518192267266","1498953396858019842","995206605435297792","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KazimierzLeszc3",0,FALSE,FALSE,NA,NA
"RT @Exen: Jeżeli jednak ktoś nie zrozumiał wczorajszego przekazu, spróbuję jeszcze inaczej. Jeśli Putin zajmie Ukrainę, Polska będzie miała…",FALSE,0,NA,2022-03-02 09:28:33,FALSE,NA,"1498953394265989121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YvMocha",18,TRUE,FALSE,NA,NA
"RT @ibimspl: 🔴ALERT🔴
W ost 24h o ponad 11000% wzrosła negatywna interakcja dot sytuacji na granicy #uchodzcy #Ukraina 
➡️ Główny przekaz do…",FALSE,0,NA,2022-03-02 09:28:31,FALSE,NA,"1498953389765451781",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AAA30817867",953,TRUE,FALSE,NA,NA
"RT @JkKrupa: Stop współpracy Małopolski z rosyjskim Obwodem Swierdłowskim. Złożyliśmy ( klub radnych KO) projekt uchwały Sejmiku. Solidaryz…",FALSE,0,NA,2022-03-02 09:28:30,FALSE,NA,"1498953383645958146",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karol_pawelko",6,TRUE,FALSE,NA,NA
